hr_medicao,cdg_stacao,radiacao
2019-02-06 13:00:00.000000,A046,1963.3
2019-02-06 14:00:00.000000,A046,2346.5
2019-02-06 15:00:00.000000,A046,2372.9
2019-02-06 16:00:00.000000,A046,2587.7
2019-02-06 17:00:00.000000,A046,2913
2019-02-06 18:00:00.000000,A046,337.2
2019-02-06 19:00:00.000000,A046,80
2019-02-06 20:00:00.000000,A046,122.2
2019-02-06 21:00:00.000000,A046,145.2
2019-02-06 22:00:00.000000,A046,14.2
2019-02-06 23:00:00.000000,A046,-1.7
2019-02-07 00:00:00.000000,A046,-2.6
2019-02-07 01:00:00.000000,A046,-2.4
2019-02-07 02:00:00.000000,A046,-2.6
2019-02-07 03:00:00.000000,A046,-2.4
2019-02-07 04:00:00.000000,A046,-3.1
2019-02-07 05:00:00.000000,A046,-2.3
2019-02-07 06:00:00.000000,A046,-2.5
2019-02-07 07:00:00.000000,A046,-2.6
2019-02-07 08:00:00.000000,A046,-2.2
2019-02-07 09:00:00.000000,A046,-1.5
2019-02-07 10:00:00.000000,A046,115.8
2019-02-07 11:00:00.000000,A046,352.4
2019-02-07 12:00:00.000000,A046,1596.9
2019-02-07 13:00:00.000000,A046,1883.1
2019-02-07 14:00:00.000000,A046,2581.9
2019-02-07 15:00:00.000000,A046,1141.1
2019-02-07 16:00:00.000000,A046,3526
2019-02-07 17:00:00.000000,A046,3035.3
2019-02-07 18:00:00.000000,A046,2033.7
2019-02-07 19:00:00.000000,A046,1543.8
2019-02-07 20:00:00.000000,A046,359.5
2019-02-07 21:00:00.000000,A046,148.3
2019-02-07 22:00:00.000000,A046,72.4
2019-02-07 23:00:00.000000,A046,-3.3
2019-02-08 00:00:00.000000,A046,-3.3
2019-02-08 01:00:00.000000,A046,-3.1
2019-02-08 02:00:00.000000,A046,-3.2
2019-02-08 03:00:00.000000,A046,-3.3
2019-02-08 04:00:00.000000,A046,-3.5
2019-02-08 05:00:00.000000,A046,-3.5
2019-02-08 06:00:00.000000,A046,-3.4
2019-02-08 07:00:00.000000,A046,-3.2
2019-02-08 08:00:00.000000,A046,-3.1
2019-02-08 09:00:00.000000,A046,-1.9
2019-02-08 10:00:00.000000,A046,221.3
2019-02-08 11:00:00.000000,A046,721
2019-02-08 12:00:00.000000,A046,1505
2019-02-08 13:00:00.000000,A046,1755.4
2019-02-08 14:00:00.000000,A046,2632.2
2019-02-08 15:00:00.000000,A046,2306.5
2019-02-08 16:00:00.000000,A046,3452.2
2019-02-08 17:00:00.000000,A046,3508.3
2019-02-08 18:00:00.000000,A046,3009.2
2019-02-08 19:00:00.000000,A046,1144.1
2019-02-08 20:00:00.000000,A046,850.1
2019-02-08 21:00:00.000000,A046,392.9
2019-02-08 22:00:00.000000,A046,60.3
2019-02-08 23:00:00.000000,A046,-3.4
2019-02-09 00:00:00.000000,A046,-3.5
2019-02-09 01:00:00.000000,A046,-3
2019-02-09 02:00:00.000000,A046,-2.9
2019-02-09 03:00:00.000000,A046,-2.9
2019-02-09 04:00:00.000000,A046,-2.9
2019-02-09 05:00:00.000000,A046,-2.5
2019-02-09 06:00:00.000000,A046,-3
2019-02-09 07:00:00.000000,A046,-3.5
2019-02-09 08:00:00.000000,A046,-3.5
2019-02-09 09:00:00.000000,A046,-2.8
2019-01-09 00:00:00.000000,A046,-3.5
2019-01-09 01:00:00.000000,A046,-3.5
2019-01-09 02:00:00.000000,A046,-3.5
2019-01-09 03:00:00.000000,A046,-3.5
2019-01-09 04:00:00.000000,A046,-3.5
2019-01-09 05:00:00.000000,A046,-3.5
2019-01-09 06:00:00.000000,A046,-3.5
2019-01-09 07:00:00.000000,A046,-3.5
2019-01-09 08:00:00.000000,A046,-3.5
2019-01-09 09:00:00.000000,A046,4.8
2019-01-09 10:00:00.000000,A046,379.1
2019-01-09 11:00:00.000000,A046,1204
2019-01-09 12:00:00.000000,A046,1912.8
2019-01-09 13:00:00.000000,A046,2362.8
2019-01-09 14:00:00.000000,A046,2660
2019-01-09 15:00:00.000000,A046,3150.6
2019-01-09 16:00:00.000000,A046,3388.5
2019-01-09 17:00:00.000000,A046,3177.9
2019-01-09 18:00:00.000000,A046,3200.8
2019-01-09 19:00:00.000000,A046,2235.9
2019-01-09 20:00:00.000000,A046,1686.3
2019-01-09 21:00:00.000000,A046,621.9
2019-02-09 10:00:00.000000,A046,296
2019-02-09 11:00:00.000000,A046,963.7
2019-02-09 12:00:00.000000,A046,1509.8
2019-02-09 13:00:00.000000,A046,1981.1
2019-02-09 14:00:00.000000,A046,2988.2
2019-02-09 15:00:00.000000,A046,1671.8
2019-02-09 16:00:00.000000,A046,3230.1
2019-02-09 17:00:00.000000,A046,2503.7
2019-02-09 18:00:00.000000,A046,3137.5
2019-02-09 19:00:00.000000,A046,942.4
2019-02-09 20:00:00.000000,A046,86.2
2019-02-09 21:00:00.000000,A046,62.1
2019-02-09 22:00:00.000000,A046,22.1
2019-02-09 23:00:00.000000,A046,-3.4
2019-02-10 00:00:00.000000,A046,-2.1
2019-02-10 01:00:00.000000,A046,-3.1
2019-02-10 02:00:00.000000,A046,-3.5
2019-02-10 03:00:00.000000,A046,-3.5
2019-02-10 04:00:00.000000,A046,-3.5
2019-02-10 05:00:00.000000,A046,-3.1
2019-02-10 06:00:00.000000,A046,-3.2
2019-02-10 07:00:00.000000,A046,-3.3
2019-02-10 08:00:00.000000,A046,-3.3
2019-02-10 09:00:00.000000,A046,-0.7
2019-02-10 10:00:00.000000,A046,160
2019-02-10 11:00:00.000000,A046,795
2019-02-10 12:00:00.000000,A046,1071.5
2019-02-10 13:00:00.000000,A046,1827.4
2019-02-10 14:00:00.000000,A046,1749.7
2019-01-09 22:00:00.000000,A046,142.5
2019-02-10 15:00:00.000000,A046,354.3
2019-01-09 23:00:00.000000,A046,-3.5
2019-02-10 16:00:00.000000,A046,472.5
2019-01-10 00:00:00.000000,A046,-3.5
2019-02-10 17:00:00.000000,A046,1141
2019-01-10 01:00:00.000000,A046,-3.5
2019-02-10 18:00:00.000000,A046,486.9
2019-01-10 02:00:00.000000,A046,-3.5
2019-01-10 03:00:00.000000,A046,-3.5
2019-01-10 04:00:00.000000,A046,-3.5
2019-02-10 19:00:00.000000,A046,553.8
2019-02-10 20:00:00.000000,A046,479.1
2019-02-10 21:00:00.000000,A046,238
2019-01-10 05:00:00.000000,A046,-3.5
2019-02-10 22:00:00.000000,A046,24
2019-02-10 23:00:00.000000,A046,-3
2019-01-10 06:00:00.000000,A046,-3.4
2019-01-10 07:00:00.000000,A046,-3.5
2019-01-10 08:00:00.000000,A046,-3.5
2019-01-10 09:00:00.000000,A046,2.2
2019-01-10 10:00:00.000000,A046,290.6
2019-01-10 11:00:00.000000,A046,1329.9
2019-01-10 12:00:00.000000,A046,2337.9
2019-01-10 13:00:00.000000,A046,2953.8
2019-01-10 14:00:00.000000,A046,3295.1
2019-01-10 15:00:00.000000,A046,3625.4
2019-01-10 16:00:00.000000,A046,3051.3
2019-01-10 17:00:00.000000,A046,1380.5
2019-01-10 18:00:00.000000,A046,714.5
2019-01-10 19:00:00.000000,A046,161.7
2019-01-10 20:00:00.000000,A046,26.7
2019-01-10 21:00:00.000000,A046,51.3
2019-01-10 22:00:00.000000,A046,35.3
2019-01-10 23:00:00.000000,A046,1.1
2019-01-11 00:00:00.000000,A046,-0.5
2019-01-11 01:00:00.000000,A046,-0.1
2019-01-11 02:00:00.000000,A046,2.3
2019-01-11 03:00:00.000000,A046,-0.2
2019-01-11 04:00:00.000000,A046,-2.7
2019-01-11 05:00:00.000000,A046,-3
2019-01-11 06:00:00.000000,A046,-3.4
2019-01-11 07:00:00.000000,A046,-3.4
2019-01-11 08:00:00.000000,A046,-2
2019-01-11 09:00:00.000000,A046,-0.5
2019-01-11 10:00:00.000000,A046,89
2019-01-11 11:00:00.000000,A046,117.9
2019-01-11 12:00:00.000000,A046,534.9
2019-01-11 13:00:00.000000,A046,713.3
2019-01-11 14:00:00.000000,A046,1012.3
2019-01-11 15:00:00.000000,A046,1458
2019-01-11 16:00:00.000000,A046,1712.3
2019-01-11 17:00:00.000000,A046,2007.4
2019-01-11 18:00:00.000000,A046,3011.9
2019-01-11 19:00:00.000000,A046,2528
2019-02-11 00:00:00.000000,A046,-3.5
2019-02-11 01:00:00.000000,A046,-3
2019-02-11 02:00:00.000000,A046,-2.1
2019-02-11 03:00:00.000000,A046,-3
2019-02-11 04:00:00.000000,A046,-2.7
2019-02-11 05:00:00.000000,A046,-2
2019-02-11 06:00:00.000000,A046,-1.3
2019-02-11 07:00:00.000000,A046,-1.4
2019-02-11 08:00:00.000000,A046,-1.9
2019-02-11 09:00:00.000000,A046,-2.6
2019-02-11 10:00:00.000000,A046,209
2019-02-11 11:00:00.000000,A046,477.8
2019-02-11 12:00:00.000000,A046,833.3
2019-02-11 13:00:00.000000,A046,1182.7
2019-02-11 14:00:00.000000,A046,2065.6
2019-02-11 15:00:00.000000,A046,3899.2
2019-02-11 16:00:00.000000,A046,1213.4
2019-02-11 17:00:00.000000,A046,2241.7
2019-02-11 18:00:00.000000,A046,1752.7
2019-02-11 19:00:00.000000,A046,1005.5
2019-02-11 20:00:00.000000,A046,857.9
2019-02-11 21:00:00.000000,A046,161.7
2019-02-11 22:00:00.000000,A046,37.4
2019-02-11 23:00:00.000000,A046,-3.2
2019-02-12 00:00:00.000000,A046,-1.7
2019-02-12 01:00:00.000000,A046,-1
2019-02-12 02:00:00.000000,A046,-2.9
2019-02-12 03:00:00.000000,A046,-2.8
2019-02-12 04:00:00.000000,A046,-1.8
2019-02-12 05:00:00.000000,A046,-2.7
2019-02-12 06:00:00.000000,A046,-3.3
2019-02-12 07:00:00.000000,A046,-2.8
2019-02-12 08:00:00.000000,A046,-3.3
2019-02-12 09:00:00.000000,A046,-2.5
2019-02-12 10:00:00.000000,A046,77.5
2019-02-12 11:00:00.000000,A046,583.5
2019-02-12 12:00:00.000000,A046,1495.3
2019-01-11 20:00:00.000000,A046,817
2019-01-11 21:00:00.000000,A046,424.5
2019-01-11 22:00:00.000000,A046,76.5
2019-01-11 23:00:00.000000,A046,-3.4
2019-01-12 00:00:00.000000,A046,-3.5
2019-01-12 01:00:00.000000,A046,-3.5
2019-01-12 02:00:00.000000,A046,-3.5
2019-01-12 03:00:00.000000,A046,-3.5
2019-01-12 04:00:00.000000,A046,-3.5
2019-01-12 05:00:00.000000,A046,-3.3
2019-01-12 06:00:00.000000,A046,-3.2
2019-01-12 07:00:00.000000,A046,-2.8
2019-01-12 08:00:00.000000,A046,-2.8
2019-01-12 09:00:00.000000,A046,1.6
2019-01-12 10:00:00.000000,A046,251.1
2019-01-12 11:00:00.000000,A046,721.3
2019-01-12 12:00:00.000000,A046,1396.4
2019-01-12 13:00:00.000000,A046,2793.7
2019-01-12 14:00:00.000000,A046,2655.7
2019-01-12 15:00:00.000000,A046,1644.6
2019-01-12 16:00:00.000000,A046,1496
2019-01-12 17:00:00.000000,A046,145.5
2019-01-12 18:00:00.000000,A046,174.4
2019-01-12 19:00:00.000000,A046,173.6
2019-01-12 20:00:00.000000,A046,188.9
2019-01-12 21:00:00.000000,A046,225.2
2019-01-12 22:00:00.000000,A046,63.3
2019-01-12 23:00:00.000000,A046,-2.2
2019-01-13 00:00:00.000000,A046,-3.3
2019-01-13 01:00:00.000000,A046,-3.4
2019-01-13 02:00:00.000000,A046,-3.3
2019-01-13 03:00:00.000000,A046,-3.5
2019-01-13 04:00:00.000000,A046,-3.4
2019-01-13 05:00:00.000000,A046,-2.6
2019-01-13 06:00:00.000000,A046,-2.4
2019-01-13 07:00:00.000000,A046,-3.3
2019-01-13 08:00:00.000000,A046,-2.8
2019-02-12 13:00:00.000000,A046,2569.7
2019-02-12 14:00:00.000000,A046,3252.5
2019-02-12 15:00:00.000000,A046,3036.2
2019-02-12 16:00:00.000000,A046,2532.6
2019-02-12 17:00:00.000000,A046,1549.5
2019-02-12 18:00:00.000000,A046,1259.5
2019-02-12 19:00:00.000000,A046,2171.4
2019-02-12 20:00:00.000000,A046,1208.3
2019-02-12 21:00:00.000000,A046,183.8
2019-02-12 22:00:00.000000,A046,58
2019-02-12 23:00:00.000000,A046,-3.2
2019-02-13 00:00:00.000000,A046,-3.5
2019-02-13 01:00:00.000000,A046,-3.5
2019-02-13 02:00:00.000000,A046,-3.5
2019-02-13 03:00:00.000000,A046,-3.5
2019-02-13 04:00:00.000000,A046,-3.2
2019-02-13 05:00:00.000000,A046,-3.1
2019-02-13 06:00:00.000000,A046,-2.2
2019-02-13 07:00:00.000000,A046,-1.9
2019-02-13 08:00:00.000000,A046,-2.2
2019-02-13 09:00:00.000000,A046,-0.1
2019-02-13 10:00:00.000000,A046,103.6
2019-02-13 11:00:00.000000,A046,470.5
2019-02-13 12:00:00.000000,A046,1250.8
2019-02-13 13:00:00.000000,A046,2284.1
2019-02-13 14:00:00.000000,A046,2323.2
2019-02-13 15:00:00.000000,A046,2732.9
2019-02-13 16:00:00.000000,A046,2344.4
2019-02-13 17:00:00.000000,A046,2741.7
2019-02-13 18:00:00.000000,A046,3029
2019-02-13 19:00:00.000000,A046,1910.1
2019-02-13 20:00:00.000000,A046,1240.2
2019-02-13 21:00:00.000000,A046,384.8
2019-02-13 22:00:00.000000,A046,49.5
2019-02-13 23:00:00.000000,A046,-3.1
2019-02-14 00:00:00.000000,A046,-3.5
2019-02-14 01:00:00.000000,A046,-3.2
2019-01-13 09:00:00.000000,A046,3.2
2019-01-13 10:00:00.000000,A046,346
2019-01-13 11:00:00.000000,A046,1255.2
2019-01-13 12:00:00.000000,A046,2111
2019-01-13 13:00:00.000000,A046,2811.3
2019-01-13 14:00:00.000000,A046,3406.7
2019-01-13 15:00:00.000000,A046,3438
2019-01-13 16:00:00.000000,A046,2494.1
2019-01-13 17:00:00.000000,A046,3640.9
2019-01-13 18:00:00.000000,A046,2767.7
2019-01-13 19:00:00.000000,A046,2390.5
2019-01-13 20:00:00.000000,A046,1525
2019-01-13 21:00:00.000000,A046,375.2
2019-01-13 22:00:00.000000,A046,47
2019-01-13 23:00:00.000000,A046,-3.5
2019-01-14 00:00:00.000000,A046,-3.5
2019-01-14 01:00:00.000000,A046,-3.5
2019-01-14 02:00:00.000000,A046,-3.5
2019-01-14 03:00:00.000000,A046,-3.5
2019-01-14 04:00:00.000000,A046,-3.5
2019-01-14 05:00:00.000000,A046,-3.5
2019-01-14 06:00:00.000000,A046,-3.5
2019-01-14 07:00:00.000000,A046,-3.5
2019-01-14 08:00:00.000000,A046,-3.4
2019-01-14 09:00:00.000000,A046,0.8
2019-01-14 10:00:00.000000,A046,386.1
2019-01-14 11:00:00.000000,A046,1246.5
2019-01-14 12:00:00.000000,A046,2158.3
2019-01-14 13:00:00.000000,A046,2879.7
2019-01-14 14:00:00.000000,A046,3444.5
2019-01-14 15:00:00.000000,A046,3468.5
2019-01-14 16:00:00.000000,A046,3566.2
2019-01-14 17:00:00.000000,A046,3837.1
2019-01-14 18:00:00.000000,A046,2616.9
2019-01-14 19:00:00.000000,A046,1250.8
2019-01-14 20:00:00.000000,A046,1798.6
2019-01-14 21:00:00.000000,A046,897.9
2019-02-14 02:00:00.000000,A046,-2.4
2019-02-14 03:00:00.000000,A046,-3.5
2019-02-14 04:00:00.000000,A046,-2.9
2019-02-14 05:00:00.000000,A046,-3.2
2019-02-14 06:00:00.000000,A046,-3.4
2019-02-14 07:00:00.000000,A046,-3.2
2019-02-14 08:00:00.000000,A046,-3
2019-02-14 09:00:00.000000,A046,-1.9
2019-02-14 10:00:00.000000,A046,203.6
2019-02-14 11:00:00.000000,A046,916.7
2019-02-14 12:00:00.000000,A046,1940.1
2019-02-14 13:00:00.000000,A046,2499.3
2019-02-14 14:00:00.000000,A046,1897.8
2019-02-14 15:00:00.000000,A046,883.3
2019-02-14 16:00:00.000000,A046,1426.3
2019-02-14 17:00:00.000000,A046,3314.1
2019-02-14 18:00:00.000000,A046,2508.1
2019-02-14 19:00:00.000000,A046,1790
2019-02-14 20:00:00.000000,A046,1215.1
2019-02-14 21:00:00.000000,A046,345.8
2019-02-14 22:00:00.000000,A046,21.1
2019-02-14 23:00:00.000000,A046,-2.6
2019-02-15 00:00:00.000000,A046,0.9
2019-02-15 01:00:00.000000,A046,-0.9
2019-02-15 02:00:00.000000,A046,-0.3
2019-02-15 03:00:00.000000,A046,0.4
2019-02-15 04:00:00.000000,A046,-0.9
2019-02-15 05:00:00.000000,A046,0.2
2019-02-15 06:00:00.000000,A046,-0.4
2019-02-15 07:00:00.000000,A046,-1.1
2019-02-15 08:00:00.000000,A046,-2.7
2019-02-15 09:00:00.000000,A046,-1.9
2019-02-15 10:00:00.000000,A046,91.7
2019-02-15 11:00:00.000000,A046,876
2019-02-15 12:00:00.000000,A046,1695.6
2019-02-15 13:00:00.000000,A046,2747.1
2019-02-15 14:00:00.000000,A046,3392.5
2019-01-14 22:00:00.000000,A046,157.6
2019-01-14 23:00:00.000000,A046,-3.5
2019-01-15 00:00:00.000000,A046,-3.5
2019-01-15 01:00:00.000000,A046,-3.5
2019-01-15 02:00:00.000000,A046,-3.5
2019-01-15 03:00:00.000000,A046,-3.5
2019-01-15 04:00:00.000000,A046,-3.5
2019-01-15 05:00:00.000000,A046,-3.5
2019-01-15 06:00:00.000000,A046,-3.5
2019-01-15 07:00:00.000000,A046,-3.5
2019-01-15 08:00:00.000000,A046,-3.5
2019-01-15 09:00:00.000000,A046,0.4
2019-01-15 10:00:00.000000,A046,340.8
2019-01-15 11:00:00.000000,A046,1231.8
2019-01-15 12:00:00.000000,A046,1859.9
2019-01-15 13:00:00.000000,A046,2297.2
2019-01-15 14:00:00.000000,A046,3508.1
2019-01-15 15:00:00.000000,A046,3130.5
2019-01-15 16:00:00.000000,A046,1496.2
2019-01-15 17:00:00.000000,A046,2221
2019-01-15 18:00:00.000000,A046,2495.9
2019-02-15 15:00:00.000000,A046,2952.2
2019-02-15 16:00:00.000000,A046,3480.5
2019-02-15 17:00:00.000000,A046,2139.9
2019-02-15 18:00:00.000000,A046,1700.1
2019-02-15 19:00:00.000000,A046,858.1
2019-02-15 20:00:00.000000,A046,765.5
2019-02-15 21:00:00.000000,A046,329.3
2019-02-15 22:00:00.000000,A046,51.7
2019-02-15 23:00:00.000000,A046,-3.5
2019-02-16 00:00:00.000000,A046,-3.5
2019-02-16 01:00:00.000000,A046,-3.5
2019-02-16 02:00:00.000000,A046,-3.5
2019-02-16 03:00:00.000000,A046,-3.5
2019-02-16 04:00:00.000000,A046,-3.5
2019-02-16 05:00:00.000000,A046,-3.3
2019-02-16 06:00:00.000000,A046,-2.8
2019-02-16 07:00:00.000000,A046,-3.2
2019-02-16 08:00:00.000000,A046,-3.5
2019-02-16 09:00:00.000000,A046,-3.2
2019-02-16 10:00:00.000000,A046,54.3
2019-02-16 11:00:00.000000,A046,402
2019-02-16 12:00:00.000000,A046,1933.4
2019-02-16 13:00:00.000000,A046,1552.5
2019-02-16 14:00:00.000000,A046,2178
2019-02-16 15:00:00.000000,A046,2682.8
2019-02-16 16:00:00.000000,A046,3296.2
2019-02-16 17:00:00.000000,A046,2737.3
2019-01-15 19:00:00.000000,A046,1763.9
2019-01-15 20:00:00.000000,A046,779
2019-01-15 21:00:00.000000,A046,172.1
2019-01-15 22:00:00.000000,A046,53.1
2019-01-15 23:00:00.000000,A046,-3.5
2019-01-16 00:00:00.000000,A046,-3.5
2019-01-16 01:00:00.000000,A046,-3.5
2019-01-16 02:00:00.000000,A046,-3.5
2019-01-16 03:00:00.000000,A046,-3.5
2019-01-16 04:00:00.000000,A046,-3.5
2019-01-16 05:00:00.000000,A046,-3.5
2019-01-16 06:00:00.000000,A046,-3.5
2019-01-16 07:00:00.000000,A046,-3.5
2019-01-16 08:00:00.000000,A046,-3.5
2019-01-16 09:00:00.000000,A046,1
2019-01-16 10:00:00.000000,A046,328.5
2019-01-16 11:00:00.000000,A046,1118.9
2019-01-16 12:00:00.000000,A046,2029.5
2019-01-16 13:00:00.000000,A046,2688
2019-01-16 14:00:00.000000,A046,3383.7
2019-01-16 15:00:00.000000,A046,3566.6
2019-01-16 16:00:00.000000,A046,3391.3
2019-01-16 17:00:00.000000,A046,3579.3
2019-01-16 18:00:00.000000,A046,3082
2019-01-16 19:00:00.000000,A046,2209.4
2019-01-16 20:00:00.000000,A046,1597.8
2019-01-16 21:00:00.000000,A046,439.9
2019-01-16 22:00:00.000000,A046,138.7
2019-01-16 23:00:00.000000,A046,-3.5
2019-01-17 00:00:00.000000,A046,-3.5
2019-01-17 01:00:00.000000,A046,-3.5
2019-01-17 02:00:00.000000,A046,-3.5
2019-01-17 03:00:00.000000,A046,-3.5
2019-01-17 04:00:00.000000,A046,-3.5
2019-01-17 05:00:00.000000,A046,-3.5
2019-01-17 06:00:00.000000,A046,-3.5
2019-01-17 07:00:00.000000,A046,-3.1
2019-01-17 08:00:00.000000,A046,-3
2019-01-17 09:00:00.000000,A046,-1.9
2019-01-17 10:00:00.000000,A046,164.8
2019-01-17 11:00:00.000000,A046,652.3
2019-01-17 12:00:00.000000,A046,1147.5
2019-01-17 13:00:00.000000,A046,1781.8
2019-02-16 18:00:00.000000,A046,2336.9
2019-02-16 19:00:00.000000,A046,1077.1
2019-02-16 20:00:00.000000,A046,776.9
2019-02-16 21:00:00.000000,A046,140.5
2019-02-16 22:00:00.000000,A046,17.7
2019-02-16 23:00:00.000000,A046,-1.6
2019-02-17 00:00:00.000000,A046,-2.8
2019-02-17 01:00:00.000000,A046,-2.1
2019-02-17 02:00:00.000000,A046,-1.3
2019-02-17 03:00:00.000000,A046,0
2019-02-17 04:00:00.000000,A046,-1
2019-02-17 05:00:00.000000,A046,-0.6
2019-02-17 06:00:00.000000,A046,-1.1
2019-02-17 07:00:00.000000,A046,-2.7
2019-02-17 08:00:00.000000,A046,-2.4
2019-02-17 09:00:00.000000,A046,-2.2
2019-02-17 10:00:00.000000,A046,132.8
2019-02-17 11:00:00.000000,A046,377.7
2019-02-17 12:00:00.000000,A046,609.6
2019-02-17 13:00:00.000000,A046,644.1
2019-02-17 14:00:00.000000,A046,773.1
2019-02-17 15:00:00.000000,A046,1760.1
2019-02-17 16:00:00.000000,A046,2013.3
2019-02-17 17:00:00.000000,A046,2717.4
2019-02-17 18:00:00.000000,A046,835.9
2019-02-17 19:00:00.000000,A046,1085
2019-02-17 20:00:00.000000,A046,676
2019-02-17 21:00:00.000000,A046,406
2019-02-17 22:00:00.000000,A046,60.7
2019-02-17 23:00:00.000000,A046,-3.1
2019-02-18 00:00:00.000000,A046,-2.1
2019-02-18 01:00:00.000000,A046,-2.1
2019-02-18 02:00:00.000000,A046,-2.6
2019-02-18 03:00:00.000000,A046,-2.5
2019-02-18 04:00:00.000000,A046,-3.3
2019-02-18 05:00:00.000000,A046,-2.7
2019-02-18 06:00:00.000000,A046,-2.1
2019-01-17 14:00:00.000000,A046,2480.9
2019-01-17 15:00:00.000000,A046,1734.3
2019-01-17 16:00:00.000000,A046,2897.3
2019-01-17 17:00:00.000000,A046,2109.4
2019-01-17 18:00:00.000000,A046,665.2
2019-01-17 19:00:00.000000,A046,1210.2
2019-01-17 20:00:00.000000,A046,156.4
2019-01-17 21:00:00.000000,A046,22.4
2019-01-17 22:00:00.000000,A046,16
2019-01-17 23:00:00.000000,A046,-1.2
2019-02-18 07:00:00.000000,A046,-2.2
2019-02-18 08:00:00.000000,A046,-2.5
2019-02-18 09:00:00.000000,A046,-1.4
2019-02-18 10:00:00.000000,A046,72.3
2019-02-18 11:00:00.000000,A046,338.9
2019-02-18 12:00:00.000000,A046,542.4
2019-02-18 13:00:00.000000,A046,931.3
2019-02-18 14:00:00.000000,A046,899.1
2019-02-18 15:00:00.000000,A046,338.2
2019-02-18 16:00:00.000000,A046,981.2
2019-02-18 17:00:00.000000,A046,825
2019-02-18 18:00:00.000000,A046,954.1
2019-02-18 19:00:00.000000,A046,1191.7
2019-02-18 20:00:00.000000,A046,859.5
2019-02-18 21:00:00.000000,A046,229.7
2019-02-18 22:00:00.000000,A046,39.2
2019-02-18 23:00:00.000000,A046,-3.2
2019-02-19 00:00:00.000000,A046,-2.2
2019-02-19 01:00:00.000000,A046,-1.9
2019-02-19 02:00:00.000000,A046,-2.1
2019-02-19 03:00:00.000000,A046,-1.6
2019-02-19 04:00:00.000000,A046,-1.8
2019-02-19 05:00:00.000000,A046,-2.3
2019-02-19 06:00:00.000000,A046,-1.7
2019-02-19 07:00:00.000000,A046,-2.7
2019-02-19 08:00:00.000000,A046,-3.2
2019-02-19 09:00:00.000000,A046,-2.7
2019-02-19 10:00:00.000000,A046,93.9
2019-02-19 11:00:00.000000,A046,941.6
2019-02-19 12:00:00.000000,A046,1892.6
2019-02-19 13:00:00.000000,A046,2513.5
2019-02-19 14:00:00.000000,A046,2996.4
2019-02-19 15:00:00.000000,A046,2246.4
2019-02-19 16:00:00.000000,A046,2801.6
2019-02-19 17:00:00.000000,A046,2549.3
2019-02-19 18:00:00.000000,A046,2457.8
2019-02-19 19:00:00.000000,A046,1863.2
2019-02-19 20:00:00.000000,A046,1742.5
2019-02-19 21:00:00.000000,A046,673.6
2019-02-19 22:00:00.000000,A046,70
2019-02-19 23:00:00.000000,A046,-3.5
2019-01-18 00:00:00.000000,A046,-2.9
2019-01-18 01:00:00.000000,A046,-2.2
2019-01-18 02:00:00.000000,A046,0.5
2019-01-18 03:00:00.000000,A046,-1.4
2019-01-18 04:00:00.000000,A046,-3.4
2019-01-18 05:00:00.000000,A046,-3.5
2019-01-18 06:00:00.000000,A046,-3.5
2019-01-18 07:00:00.000000,A046,-3.5
2019-01-18 08:00:00.000000,A046,-3.5
2019-01-18 09:00:00.000000,A046,0.2
2019-01-18 10:00:00.000000,A046,418.8
2019-01-18 11:00:00.000000,A046,857.6
2019-01-18 12:00:00.000000,A046,960.2
2019-01-18 13:00:00.000000,A046,1284.7
2019-01-18 14:00:00.000000,A046,3253.7
2019-01-18 15:00:00.000000,A046,3677.5
2019-01-18 16:00:00.000000,A046,3942.7
2019-01-18 17:00:00.000000,A046,3451.2
2019-01-18 18:00:00.000000,A046,2981.6
2019-01-18 19:00:00.000000,A046,1122.2
2019-01-18 20:00:00.000000,A046,263.9
2019-01-18 21:00:00.000000,A046,170.2
2019-01-18 22:00:00.000000,A046,109.4
2019-01-18 23:00:00.000000,A046,-2.2
2019-01-29 00:00:00.000000,A047,-3.6
2019-01-29 01:00:00.000000,A047,-3.6
2019-01-29 02:00:00.000000,A047,-3.6
2019-01-29 03:00:00.000000,A047,-3.6
2019-01-29 04:00:00.000000,A047,-3.3
2019-01-29 05:00:00.000000,A047,-3.2
2019-01-29 06:00:00.000000,A047,-3.1
2019-01-29 07:00:00.000000,A047,-3.4
2019-01-29 08:00:00.000000,A047,-3.6
2019-01-29 09:00:00.000000,A047,-0.8
2019-01-29 10:00:00.000000,A047,300.7
2019-01-29 11:00:00.000000,A047,1147.6
2019-01-29 12:00:00.000000,A047,1727.8
2019-01-29 13:00:00.000000,A047,2828.1
2019-01-29 14:00:00.000000,A047,3609.2
2019-01-29 15:00:00.000000,A047,3939.2
2019-01-29 16:00:00.000000,A047,3954.1
2019-01-29 17:00:00.000000,A047,3892.3
2019-01-29 18:00:00.000000,A047,3220.3
2019-01-29 19:00:00.000000,A047,2702.5
2019-01-29 20:00:00.000000,A047,1553.2
2019-01-29 21:00:00.000000,A047,928.6
2019-01-29 22:00:00.000000,A047,53.3
2019-01-29 23:00:00.000000,A047,-3.6
2019-01-30 00:00:00.000000,A047,-3.6
2019-01-30 01:00:00.000000,A047,-3.6
2019-01-30 02:00:00.000000,A047,-3.6
2019-01-30 03:00:00.000000,A047,-3.6
2019-01-30 04:00:00.000000,A047,-3.6
2019-01-30 05:00:00.000000,A047,-3.6
