hr_medicao,cdg_stacao,umidade
2019-02-21 23:00:00.000000,A046,75
2019-02-22 00:00:00.000000,A046,85
2019-02-22 01:00:00.000000,A046,91
2019-02-22 02:00:00.000000,A046,88
2019-02-22 03:00:00.000000,A046,88
2019-02-22 04:00:00.000000,A046,91
2019-02-22 05:00:00.000000,A046,80
2019-02-22 06:00:00.000000,A046,80
2019-02-22 07:00:00.000000,A046,86
2019-02-22 08:00:00.000000,A046,92
2019-02-22 09:00:00.000000,A046,93
2019-02-22 10:00:00.000000,A046,93
2019-02-22 11:00:00.000000,A046,83
2019-02-22 12:00:00.000000,A046,75
2019-02-22 13:00:00.000000,A046,65
2019-02-22 14:00:00.000000,A046,58
2019-02-22 15:00:00.000000,A046,53
2019-01-21 14:00:00.000000,A046,34
2019-01-21 15:00:00.000000,A046,28
2019-01-21 16:00:00.000000,A046,25
2019-01-21 17:00:00.000000,A046,28
2019-01-21 18:00:00.000000,A046,27
2019-01-21 19:00:00.000000,A046,31
2019-01-21 20:00:00.000000,A046,38
2019-02-22 16:00:00.000000,A046,45
2019-02-22 17:00:00.000000,A046,44
2019-02-22 18:00:00.000000,A046,36
2019-02-22 19:00:00.000000,A046,46
2019-02-22 20:00:00.000000,A046,48
2019-02-22 21:00:00.000000,A046,61
2019-02-22 22:00:00.000000,A046,64
2019-02-22 23:00:00.000000,A046,80
2019-02-23 00:00:00.000000,A046,86
2019-01-21 21:00:00.000000,A046,29
2019-01-21 22:00:00.000000,A046,43
2019-01-21 23:00:00.000000,A046,51
2019-01-22 00:00:00.000000,A046,54
2019-01-22 01:00:00.000000,A046,59
2019-01-22 02:00:00.000000,A046,69
2019-01-22 03:00:00.000000,A046,66
2019-02-23 01:00:00.000000,A046,89
2019-01-22 04:00:00.000000,A046,72
2019-02-23 02:00:00.000000,A046,91
2019-02-23 03:00:00.000000,A046,92
2019-02-23 04:00:00.000000,A046,93
2019-02-23 05:00:00.000000,A046,94
2019-02-23 06:00:00.000000,A046,94
2019-02-23 07:00:00.000000,A046,94
2019-02-23 08:00:00.000000,A046,90
2019-02-23 09:00:00.000000,A046,89
2019-02-23 10:00:00.000000,A046,90
2019-02-23 11:00:00.000000,A046,80
2019-02-23 12:00:00.000000,A046,66
2019-02-23 13:00:00.000000,A046,62
2019-02-23 14:00:00.000000,A046,57
2019-02-23 15:00:00.000000,A046,51
2019-02-23 16:00:00.000000,A046,50
2019-02-23 17:00:00.000000,A046,46
2019-02-23 18:00:00.000000,A046,55
2019-02-23 19:00:00.000000,A046,54
2019-02-23 20:00:00.000000,A046,68
2019-02-23 21:00:00.000000,A046,69
2019-02-23 22:00:00.000000,A046,70
2019-02-23 23:00:00.000000,A046,75
2019-02-24 00:00:00.000000,A046,84
2019-02-24 01:00:00.000000,A046,89
2019-02-24 02:00:00.000000,A046,92
2019-02-24 03:00:00.000000,A046,91
2019-02-24 04:00:00.000000,A046,90
2019-02-24 05:00:00.000000,A046,93
2019-02-24 06:00:00.000000,A046,92
2019-02-24 07:00:00.000000,A046,92
2019-02-24 08:00:00.000000,A046,87
2019-02-24 09:00:00.000000,A046,88
2019-02-24 10:00:00.000000,A046,88
2019-02-24 11:00:00.000000,A046,70
2019-02-24 12:00:00.000000,A046,64
2019-02-24 13:00:00.000000,A046,60
2019-02-24 14:00:00.000000,A046,57
2019-01-22 05:00:00.000000,A046,66
2019-01-22 06:00:00.000000,A046,68
2019-01-22 07:00:00.000000,A046,83
2019-01-22 08:00:00.000000,A046,84
2019-01-22 09:00:00.000000,A046,88
2019-01-22 10:00:00.000000,A046,72
2019-01-22 11:00:00.000000,A046,58
2019-01-22 12:00:00.000000,A046,40
2019-01-22 13:00:00.000000,A046,38
2019-01-22 14:00:00.000000,A046,38
2019-01-22 15:00:00.000000,A046,34
2019-01-22 16:00:00.000000,A046,33
2019-01-22 17:00:00.000000,A046,36
2019-01-22 18:00:00.000000,A046,36
2019-01-22 19:00:00.000000,A046,38
2019-01-22 20:00:00.000000,A046,51
2019-01-22 21:00:00.000000,A046,61
2019-01-22 22:00:00.000000,A046,70
2019-01-22 23:00:00.000000,A046,79
2019-01-23 00:00:00.000000,A046,81
2019-01-23 01:00:00.000000,A046,83
2019-01-23 02:00:00.000000,A046,71
2019-01-23 03:00:00.000000,A046,67
2019-01-23 04:00:00.000000,A046,67
2019-01-23 05:00:00.000000,A046,70
2019-01-23 06:00:00.000000,A046,72
2019-01-23 07:00:00.000000,A046,78
2019-01-23 08:00:00.000000,A046,78
2019-01-23 09:00:00.000000,A046,84
2019-01-23 10:00:00.000000,A046,78
2019-01-23 11:00:00.000000,A046,73
2019-01-23 12:00:00.000000,A046,46
2019-01-23 13:00:00.000000,A046,41
2019-01-23 14:00:00.000000,A046,36
2019-01-23 15:00:00.000000,A046,35
2019-01-23 16:00:00.000000,A046,37
2019-01-23 17:00:00.000000,A046,32
2019-02-24 15:00:00.000000,A046,46
2019-02-24 16:00:00.000000,A046,53
2019-02-24 17:00:00.000000,A046,54
2019-02-24 18:00:00.000000,A046,62
2019-02-24 19:00:00.000000,A046,66
2019-02-24 20:00:00.000000,A046,83
2019-02-24 21:00:00.000000,A046,92
2019-02-24 22:00:00.000000,A046,93
2019-02-24 23:00:00.000000,A046,93
2019-02-25 00:00:00.000000,A046,94
2019-02-25 01:00:00.000000,A046,94
2019-02-25 02:00:00.000000,A046,94
2019-02-25 03:00:00.000000,A046,94
2019-02-25 04:00:00.000000,A046,94
2019-02-25 05:00:00.000000,A046,94
2019-02-25 06:00:00.000000,A046,85
2019-02-25 07:00:00.000000,A046,87
2019-02-25 08:00:00.000000,A046,91
2019-02-25 09:00:00.000000,A046,93
2019-02-25 10:00:00.000000,A046,93
2019-02-25 11:00:00.000000,A046,85
2019-02-25 12:00:00.000000,A046,92
2019-02-25 13:00:00.000000,A046,75
2019-02-25 14:00:00.000000,A046,62
2019-02-25 15:00:00.000000,A046,46
2019-02-25 16:00:00.000000,A046,46
2019-02-25 17:00:00.000000,A046,42
2019-02-25 18:00:00.000000,A046,46
2019-02-25 19:00:00.000000,A046,51
2019-02-25 20:00:00.000000,A046,81
2019-02-25 21:00:00.000000,A046,88
2019-02-25 22:00:00.000000,A046,87
2019-02-25 23:00:00.000000,A046,82
2019-02-26 00:00:00.000000,A046,88
2019-02-26 01:00:00.000000,A046,86
2019-02-26 02:00:00.000000,A046,88
2019-02-26 03:00:00.000000,A046,87
2019-01-23 18:00:00.000000,A046,34
2019-01-23 19:00:00.000000,A046,33
2019-01-23 20:00:00.000000,A046,35
2019-01-23 21:00:00.000000,A046,39
2019-01-23 22:00:00.000000,A046,48
2019-01-23 23:00:00.000000,A046,59
2019-01-24 00:00:00.000000,A046,58
2019-01-24 01:00:00.000000,A046,60
2019-01-24 02:00:00.000000,A046,66
2019-01-24 03:00:00.000000,A046,63
2019-01-24 04:00:00.000000,A046,65
2019-01-24 05:00:00.000000,A046,72
2019-01-24 06:00:00.000000,A046,74
2019-01-24 07:00:00.000000,A046,82
2019-01-24 08:00:00.000000,A046,83
2019-01-24 09:00:00.000000,A046,87
2019-01-24 10:00:00.000000,A046,77
2019-01-24 11:00:00.000000,A046,49
2019-01-24 12:00:00.000000,A046,46
2019-01-24 13:00:00.000000,A046,42
2019-01-24 14:00:00.000000,A046,38
2019-01-24 15:00:00.000000,A046,38
2019-01-24 16:00:00.000000,A046,31
2019-01-24 17:00:00.000000,A046,27
2019-01-24 18:00:00.000000,A046,29
2019-01-24 19:00:00.000000,A046,30
2019-01-24 20:00:00.000000,A046,32
2019-01-24 21:00:00.000000,A046,35
2019-01-24 22:00:00.000000,A046,43
2019-01-24 23:00:00.000000,A046,55
2019-01-25 00:00:00.000000,A046,58
2019-01-25 01:00:00.000000,A046,50
2019-01-25 02:00:00.000000,A046,59
2019-01-25 03:00:00.000000,A046,63
2019-01-25 04:00:00.000000,A046,75
2019-01-25 05:00:00.000000,A046,81
2019-01-25 06:00:00.000000,A046,85
2019-02-26 04:00:00.000000,A046,91
2019-02-26 05:00:00.000000,A046,92
2019-02-26 06:00:00.000000,A046,93
2019-02-26 07:00:00.000000,A046,93
2019-02-26 08:00:00.000000,A046,93
2019-02-26 09:00:00.000000,A046,91
2019-02-26 10:00:00.000000,A046,88
2019-02-26 11:00:00.000000,A046,77
2019-02-26 12:00:00.000000,A046,75
2019-02-26 13:00:00.000000,A046,67
2019-02-26 14:00:00.000000,A046,64
2019-02-26 15:00:00.000000,A046,63
2019-02-26 16:00:00.000000,A046,58
2019-02-26 17:00:00.000000,A046,57
2019-02-26 18:00:00.000000,A046,55
2019-02-26 19:00:00.000000,A046,60
2019-02-26 20:00:00.000000,A046,62
2019-02-26 21:00:00.000000,A046,67
2019-02-26 22:00:00.000000,A046,77
2019-02-26 23:00:00.000000,A046,80
2019-02-27 00:00:00.000000,A046,88
2019-02-27 01:00:00.000000,A046,88
2019-02-27 02:00:00.000000,A046,90
2019-02-27 03:00:00.000000,A046,86
2019-02-27 04:00:00.000000,A046,92
2019-02-27 05:00:00.000000,A046,92
2019-02-27 06:00:00.000000,A046,92
2019-02-27 07:00:00.000000,A046,93
2019-02-27 08:00:00.000000,A046,94
2019-02-27 09:00:00.000000,A046,94
2019-02-27 10:00:00.000000,A046,93
2019-02-27 11:00:00.000000,A046,69
2019-02-27 12:00:00.000000,A046,70
2019-02-27 13:00:00.000000,A046,66
2019-02-27 14:00:00.000000,A046,58
2019-02-27 15:00:00.000000,A046,63
2019-02-27 16:00:00.000000,A046,80
2019-01-25 07:00:00.000000,A046,86
2019-01-25 08:00:00.000000,A046,87
2019-01-25 09:00:00.000000,A046,86
2019-01-25 10:00:00.000000,A046,84
2019-01-25 11:00:00.000000,A046,71
2019-01-25 12:00:00.000000,A046,54
2019-01-25 13:00:00.000000,A046,56
2019-01-25 14:00:00.000000,A046,65
2019-01-25 15:00:00.000000,A046,82
2019-01-25 16:00:00.000000,A046,92
2019-01-25 17:00:00.000000,A046,61
2019-01-25 18:00:00.000000,A046,49
2019-01-25 19:00:00.000000,A046,58
2019-01-25 20:00:00.000000,A046,66
2019-01-25 21:00:00.000000,A046,73
2019-01-25 22:00:00.000000,A046,79
2019-01-25 23:00:00.000000,A046,88
2019-01-26 00:00:00.000000,A046,89
2019-01-26 01:00:00.000000,A046,90
2019-01-26 02:00:00.000000,A046,88
2019-01-26 03:00:00.000000,A046,92
2019-01-26 04:00:00.000000,A046,91
2019-01-26 05:00:00.000000,A046,93
2019-01-26 06:00:00.000000,A046,93
2019-01-26 07:00:00.000000,A046,94
2019-01-26 08:00:00.000000,A046,94
2019-01-26 09:00:00.000000,A046,89
2019-01-26 10:00:00.000000,A046,79
2019-01-26 11:00:00.000000,A046,68
2019-01-26 12:00:00.000000,A046,68
2019-01-26 13:00:00.000000,A046,70
2019-01-26 14:00:00.000000,A046,60
2019-01-26 15:00:00.000000,A046,87
2019-01-26 16:00:00.000000,A046,88
2019-01-26 17:00:00.000000,A046,88
2019-01-26 18:00:00.000000,A046,81
2019-01-26 19:00:00.000000,A046,79
2019-01-26 20:00:00.000000,A046,78
2019-01-26 21:00:00.000000,A046,76
2019-01-26 22:00:00.000000,A046,79
2019-01-26 23:00:00.000000,A046,87
2019-01-27 00:00:00.000000,A046,89
2019-01-27 01:00:00.000000,A046,91
2019-01-27 02:00:00.000000,A046,91
2019-01-27 03:00:00.000000,A046,93
2019-01-27 04:00:00.000000,A046,93
2019-01-27 05:00:00.000000,A046,86
2019-01-27 06:00:00.000000,A046,86
2019-01-27 07:00:00.000000,A046,85
2019-01-27 08:00:00.000000,A046,85
2019-01-27 09:00:00.000000,A046,92
2019-01-27 10:00:00.000000,A046,90
2019-01-27 11:00:00.000000,A046,86
2019-01-27 12:00:00.000000,A046,74
2019-01-27 13:00:00.000000,A046,71
2019-01-27 14:00:00.000000,A046,67
2019-01-27 15:00:00.000000,A046,67
2019-01-27 16:00:00.000000,A046,62
2019-01-27 17:00:00.000000,A046,57
2019-01-27 18:00:00.000000,A046,61
2019-01-27 19:00:00.000000,A046,61
2019-01-27 20:00:00.000000,A046,60
2019-01-27 21:00:00.000000,A046,70
2019-01-27 22:00:00.000000,A046,82
2019-01-27 23:00:00.000000,A046,78
2019-01-28 00:00:00.000000,A046,84
2019-01-28 01:00:00.000000,A046,88
2019-01-28 02:00:00.000000,A046,85
2019-01-28 03:00:00.000000,A046,88
2019-01-28 04:00:00.000000,A046,89
2019-01-28 05:00:00.000000,A046,91
2019-01-28 06:00:00.000000,A046,92
2019-01-28 07:00:00.000000,A046,93
2019-01-28 08:00:00.000000,A046,93
2019-02-27 17:00:00.000000,A046,48
2019-02-27 18:00:00.000000,A046,55
2019-02-27 19:00:00.000000,A046,68
2019-02-27 20:00:00.000000,A046,83
2019-02-27 21:00:00.000000,A046,74
2019-02-27 22:00:00.000000,A046,79
2019-02-27 23:00:00.000000,A046,87
2019-02-28 00:00:00.000000,A046,88
2019-02-28 01:00:00.000000,A046,88
2019-02-28 02:00:00.000000,A046,94
2019-02-28 03:00:00.000000,A046,94
2019-02-28 04:00:00.000000,A046,93
2019-02-28 05:00:00.000000,A046,94
2019-02-28 06:00:00.000000,A046,93
2019-02-28 07:00:00.000000,A046,94
2019-02-28 08:00:00.000000,A046,94
2019-02-28 09:00:00.000000,A046,94
2019-02-28 10:00:00.000000,A046,94
2019-02-28 11:00:00.000000,A046,92
2019-02-28 12:00:00.000000,A046,81
2019-02-28 13:00:00.000000,A046,74
2019-02-28 14:00:00.000000,A046,70
2019-02-28 15:00:00.000000,A046,59
2019-02-28 16:00:00.000000,A046,67
2019-02-28 17:00:00.000000,A046,68
2019-02-28 18:00:00.000000,A046,59
2019-02-28 19:00:00.000000,A046,60
2019-02-28 20:00:00.000000,A046,64
2019-02-28 21:00:00.000000,A046,81
2019-02-28 22:00:00.000000,A046,74
2019-02-28 23:00:00.000000,A046,85
2019-03-01 00:00:00.000000,A046,91
2019-03-01 01:00:00.000000,A046,92
2019-03-01 02:00:00.000000,A046,93
2019-03-01 03:00:00.000000,A046,93
2019-03-01 04:00:00.000000,A046,93
2019-03-01 05:00:00.000000,A046,93
2019-01-28 09:00:00.000000,A046,93
2019-01-28 10:00:00.000000,A046,93
2019-01-28 11:00:00.000000,A046,79
2019-01-28 12:00:00.000000,A046,65
2019-01-28 13:00:00.000000,A046,62
2019-01-28 14:00:00.000000,A046,55
2019-01-28 15:00:00.000000,A046,44
2019-01-28 16:00:00.000000,A046,36
2019-01-28 17:00:00.000000,A046,36
2019-01-28 18:00:00.000000,A046,34
2019-01-28 19:00:00.000000,A046,33
2019-01-28 20:00:00.000000,A046,33
2019-01-28 21:00:00.000000,A046,34
2019-01-28 22:00:00.000000,A046,46
2019-01-28 23:00:00.000000,A046,57
2019-01-29 00:00:00.000000,A046,64
2019-01-29 01:00:00.000000,A046,72
2019-01-29 02:00:00.000000,A046,72
2019-01-29 03:00:00.000000,A046,75
2019-01-29 04:00:00.000000,A046,74
2019-01-29 05:00:00.000000,A046,69
2019-01-29 06:00:00.000000,A046,70
2019-01-29 07:00:00.000000,A046,70
2019-01-29 08:00:00.000000,A046,77
2019-01-29 09:00:00.000000,A046,80
2019-01-29 10:00:00.000000,A046,68
2019-01-29 11:00:00.000000,A046,57
2019-01-29 12:00:00.000000,A046,53
2019-03-01 06:00:00.000000,A046,93
2019-03-01 07:00:00.000000,A046,94
2019-03-01 08:00:00.000000,A046,94
2019-03-01 09:00:00.000000,A046,94
2019-03-01 10:00:00.000000,A046,91
2019-03-01 11:00:00.000000,A046,76
2019-03-01 12:00:00.000000,A046,71
2019-03-01 13:00:00.000000,A046,66
2019-03-01 14:00:00.000000,A046,65
2019-03-01 15:00:00.000000,A046,58
2019-03-01 16:00:00.000000,A046,56
2019-03-01 17:00:00.000000,A046,53
2019-03-01 18:00:00.000000,A046,48
2019-03-01 19:00:00.000000,A046,50
2019-03-01 20:00:00.000000,A046,69
2019-03-01 21:00:00.000000,A046,74
2019-03-01 22:00:00.000000,A046,87
2019-03-01 23:00:00.000000,A046,88
2019-03-02 00:00:00.000000,A046,89
2019-03-02 01:00:00.000000,A046,88
2019-03-02 02:00:00.000000,A046,89
2019-03-02 03:00:00.000000,A046,92
2019-03-02 04:00:00.000000,A046,92
2019-03-02 05:00:00.000000,A046,93
2019-03-02 06:00:00.000000,A046,93
2019-03-02 07:00:00.000000,A046,93
2019-03-02 08:00:00.000000,A046,94
2019-03-02 09:00:00.000000,A046,94
2019-03-02 10:00:00.000000,A046,94
2019-03-02 11:00:00.000000,A046,83
2019-03-02 12:00:00.000000,A046,69
2019-03-02 13:00:00.000000,A046,68
2019-01-29 13:00:00.000000,A046,48
2019-01-29 14:00:00.000000,A046,49
2019-01-29 15:00:00.000000,A046,38
2019-01-29 16:00:00.000000,A046,29
2019-01-29 17:00:00.000000,A046,32
2019-03-02 14:00:00.000000,A046,60
2019-03-02 15:00:00.000000,A046,58
2019-03-02 16:00:00.000000,A046,54
2019-03-02 17:00:00.000000,A046,52
2019-01-29 18:00:00.000000,A046,29
2019-01-29 19:00:00.000000,A046,33
2019-01-29 20:00:00.000000,A046,33
2019-01-29 21:00:00.000000,A046,37
2019-03-02 18:00:00.000000,A046,61
2019-01-29 22:00:00.000000,A046,51
2019-03-02 19:00:00.000000,A046,67
2019-03-02 20:00:00.000000,A046,85
2019-03-02 21:00:00.000000,A046,89
2019-03-02 22:00:00.000000,A046,89
2019-03-02 23:00:00.000000,A046,89
2019-03-03 00:00:00.000000,A046,91
2019-03-03 01:00:00.000000,A046,92
2019-03-03 02:00:00.000000,A046,93
2019-03-03 03:00:00.000000,A046,92
2019-03-03 04:00:00.000000,A046,92
2019-03-03 05:00:00.000000,A046,92
2019-03-03 06:00:00.000000,A046,93
2019-03-03 07:00:00.000000,A046,94
2019-03-03 08:00:00.000000,A046,94
2019-03-03 09:00:00.000000,A046,95
2019-03-03 10:00:00.000000,A046,95
2019-03-03 11:00:00.000000,A046,77
2019-03-03 12:00:00.000000,A046,74
2019-03-03 13:00:00.000000,A046,72
2019-03-03 14:00:00.000000,A046,63
2019-03-03 15:00:00.000000,A046,72
2019-03-03 16:00:00.000000,A046,85
2019-03-03 17:00:00.000000,A046,85
2019-03-03 18:00:00.000000,A046,87
2019-03-03 19:00:00.000000,A046,82
2019-03-03 20:00:00.000000,A046,68
2019-03-03 21:00:00.000000,A046,78
2019-03-03 22:00:00.000000,A046,91
2019-03-03 23:00:00.000000,A046,89
2019-03-04 00:00:00.000000,A046,90
2019-03-04 01:00:00.000000,A046,93
2019-03-04 02:00:00.000000,A046,94
2019-03-04 03:00:00.000000,A046,93
2019-03-04 04:00:00.000000,A046,93
2019-03-04 05:00:00.000000,A046,93
2019-03-04 06:00:00.000000,A046,94
2019-03-04 07:00:00.000000,A046,93
2019-01-29 23:00:00.000000,A046,57
2019-01-30 00:00:00.000000,A046,64
2019-01-30 01:00:00.000000,A046,69
2019-01-30 02:00:00.000000,A046,66
2019-01-30 03:00:00.000000,A046,70
2019-01-30 04:00:00.000000,A046,75
2019-01-30 05:00:00.000000,A046,78
2019-01-30 06:00:00.000000,A046,83
2019-01-30 07:00:00.000000,A046,85
2019-01-30 08:00:00.000000,A046,89
2019-01-30 09:00:00.000000,A046,78
2019-01-30 10:00:00.000000,A046,67
2019-01-30 11:00:00.000000,A046,60
2019-01-30 12:00:00.000000,A046,53
2019-01-30 13:00:00.000000,A046,48
2019-01-30 14:00:00.000000,A046,45
2019-01-30 15:00:00.000000,A046,43
2019-01-30 16:00:00.000000,A046,38
2019-01-30 17:00:00.000000,A046,38
2019-01-30 18:00:00.000000,A046,37
2019-01-30 19:00:00.000000,A046,38
2019-01-30 20:00:00.000000,A046,41
2019-01-30 21:00:00.000000,A046,39
2019-01-30 22:00:00.000000,A046,48
2019-01-30 23:00:00.000000,A046,57
2019-01-31 00:00:00.000000,A046,62
2019-01-31 01:00:00.000000,A046,68
2019-01-31 02:00:00.000000,A046,63
2019-01-31 03:00:00.000000,A046,65
2019-01-31 04:00:00.000000,A046,65
2019-01-31 05:00:00.000000,A046,73
2019-01-31 06:00:00.000000,A046,76
2019-01-31 07:00:00.000000,A046,77
2019-01-31 08:00:00.000000,A046,81
2019-01-31 09:00:00.000000,A046,85
2019-01-31 10:00:00.000000,A046,67
2019-01-31 11:00:00.000000,A046,49
2019-01-31 12:00:00.000000,A046,40
2019-01-31 13:00:00.000000,A046,36
2019-01-31 14:00:00.000000,A046,34
2019-01-31 15:00:00.000000,A046,32
2019-01-31 16:00:00.000000,A046,27
2019-01-31 17:00:00.000000,A046,25
2019-01-31 18:00:00.000000,A046,22
2019-01-31 19:00:00.000000,A046,25
2019-01-31 20:00:00.000000,A046,26
2019-01-31 21:00:00.000000,A046,29
2019-01-31 22:00:00.000000,A046,42
2019-01-31 23:00:00.000000,A046,47
2019-02-01 00:00:00.000000,A046,58
2019-02-01 01:00:00.000000,A046,52
2019-02-01 02:00:00.000000,A046,55
2019-02-01 03:00:00.000000,A046,64
2019-02-01 04:00:00.000000,A046,61
2019-02-01 05:00:00.000000,A046,66
2019-02-01 06:00:00.000000,A046,71
2019-02-01 07:00:00.000000,A046,70
2019-02-01 08:00:00.000000,A046,74
2019-02-01 09:00:00.000000,A046,75
2019-02-01 10:00:00.000000,A046,64
2019-02-01 11:00:00.000000,A046,38
2019-02-01 12:00:00.000000,A046,35
2019-02-01 13:00:00.000000,A046,33
2019-02-01 14:00:00.000000,A046,31
2019-02-01 15:00:00.000000,A046,26
2019-02-01 16:00:00.000000,A046,29
2019-02-01 17:00:00.000000,A046,25
2019-02-01 18:00:00.000000,A046,25
2019-02-01 19:00:00.000000,A046,25
2019-02-01 20:00:00.000000,A046,26
2019-02-01 21:00:00.000000,A046,45
2019-02-01 22:00:00.000000,A046,42
2019-02-01 23:00:00.000000,A046,52
2019-02-02 00:00:00.000000,A046,52
2019-03-04 08:00:00.000000,A046,88
2019-03-04 09:00:00.000000,A046,92
2019-03-04 10:00:00.000000,A046,89
2019-03-04 11:00:00.000000,A046,88
2019-03-04 12:00:00.000000,A046,82
2019-03-04 13:00:00.000000,A046,77
2019-03-04 14:00:00.000000,A046,80
2019-03-04 15:00:00.000000,A046,79
2019-03-04 16:00:00.000000,A046,84
2019-03-04 17:00:00.000000,A046,77
2019-03-04 18:00:00.000000,A046,84
2019-03-04 19:00:00.000000,A046,89
2019-03-04 20:00:00.000000,A046,90
2019-03-04 21:00:00.000000,A046,90
2019-03-04 22:00:00.000000,A046,92
2019-03-04 23:00:00.000000,A046,92
2019-03-05 00:00:00.000000,A046,93
2019-03-05 01:00:00.000000,A046,87
2019-03-05 02:00:00.000000,A046,91
2019-03-05 03:00:00.000000,A046,92
2019-03-05 04:00:00.000000,A046,93
2019-03-05 05:00:00.000000,A046,93
2019-03-05 06:00:00.000000,A046,93
2019-03-05 07:00:00.000000,A046,94
2019-03-05 08:00:00.000000,A046,94
2019-03-05 09:00:00.000000,A046,94
2019-03-05 10:00:00.000000,A046,94
2019-03-05 11:00:00.000000,A046,86
2019-03-05 12:00:00.000000,A046,83
2019-03-05 13:00:00.000000,A046,72
2019-03-05 14:00:00.000000,A046,67
2019-03-05 15:00:00.000000,A046,61
2019-03-05 16:00:00.000000,A046,64
2019-03-05 17:00:00.000000,A046,73
2019-03-05 18:00:00.000000,A046,83
2019-03-05 19:00:00.000000,A046,84
2019-03-05 20:00:00.000000,A046,77
2019-03-05 21:00:00.000000,A046,81
2019-03-05 22:00:00.000000,A046,90
2019-02-02 01:00:00.000000,A046,55
2019-02-02 02:00:00.000000,A046,66
2019-02-02 03:00:00.000000,A046,57
2019-02-02 04:00:00.000000,A046,63
2019-02-02 05:00:00.000000,A046,59
2019-03-05 23:00:00.000000,A046,91
2019-02-02 06:00:00.000000,A046,70
2019-02-02 07:00:00.000000,A046,77
2019-03-06 00:00:00.000000,A046,84
2019-03-06 01:00:00.000000,A046,85
2019-03-06 02:00:00.000000,A046,87
2019-03-06 03:00:00.000000,A046,91
2019-03-06 04:00:00.000000,A046,93
2019-03-06 05:00:00.000000,A046,94
2019-03-06 06:00:00.000000,A046,92
2019-03-06 07:00:00.000000,A046,89
2019-03-06 08:00:00.000000,A046,91
2019-03-06 09:00:00.000000,A046,92
2019-03-06 10:00:00.000000,A046,94
2019-03-06 11:00:00.000000,A046,78
2019-03-06 12:00:00.000000,A046,78
2019-03-06 13:00:00.000000,A046,77
2019-03-06 14:00:00.000000,A046,62
2019-03-06 15:00:00.000000,A046,62
2019-03-06 16:00:00.000000,A046,62
2019-03-06 17:00:00.000000,A046,88
2019-03-06 18:00:00.000000,A046,90
2019-03-06 19:00:00.000000,A046,72
2019-03-06 20:00:00.000000,A046,76
2019-03-06 21:00:00.000000,A046,81
2019-03-06 22:00:00.000000,A046,81
2019-03-06 23:00:00.000000,A046,90
2019-03-07 00:00:00.000000,A046,88
2019-03-07 01:00:00.000000,A046,88
2019-03-07 02:00:00.000000,A046,91
2019-03-07 03:00:00.000000,A046,89
2019-03-07 04:00:00.000000,A046,90
2019-03-07 05:00:00.000000,A046,92
2019-03-07 06:00:00.000000,A046,93
2019-03-07 07:00:00.000000,A046,92
2019-03-07 08:00:00.000000,A046,93
2019-03-07 09:00:00.000000,A046,93
2019-03-07 10:00:00.000000,A046,94
2019-03-07 11:00:00.000000,A046,90
2019-03-07 12:00:00.000000,A046,77
2019-03-07 13:00:00.000000,A046,64
2019-02-02 08:00:00.000000,A046,82
2019-02-02 09:00:00.000000,A046,83
2019-02-02 10:00:00.000000,A046,83
2019-02-02 11:00:00.000000,A046,62
2019-02-02 12:00:00.000000,A046,49
2019-02-02 13:00:00.000000,A046,39
2019-02-02 14:00:00.000000,A046,39
2019-02-02 15:00:00.000000,A046,38
2019-02-02 16:00:00.000000,A046,30
2019-02-02 17:00:00.000000,A046,33
2019-02-02 18:00:00.000000,A046,30
2019-02-02 19:00:00.000000,A046,34
2019-02-02 20:00:00.000000,A046,31
2019-02-02 21:00:00.000000,A046,37
2019-02-02 22:00:00.000000,A046,49
2019-02-02 23:00:00.000000,A046,51
2019-02-03 00:00:00.000000,A046,62
2019-02-03 01:00:00.000000,A046,68
2019-02-03 02:00:00.000000,A046,76
2019-02-03 03:00:00.000000,A046,84
2019-02-03 04:00:00.000000,A046,81
2019-02-03 05:00:00.000000,A046,83
2019-02-03 06:00:00.000000,A046,84
2019-02-03 07:00:00.000000,A046,89
2019-02-03 08:00:00.000000,A046,87
2019-02-03 09:00:00.000000,A046,89
2019-02-03 10:00:00.000000,A046,83
2019-02-03 11:00:00.000000,A046,65
2019-02-03 12:00:00.000000,A046,62
2019-02-03 13:00:00.000000,A046,57
2019-02-03 14:00:00.000000,A046,47
2019-02-03 15:00:00.000000,A046,37
2019-02-03 16:00:00.000000,A046,37
2019-02-03 17:00:00.000000,A046,35
2019-02-03 18:00:00.000000,A046,34
2019-02-03 19:00:00.000000,A046,29
2019-02-03 20:00:00.000000,A046,31
2019-02-03 21:00:00.000000,A046,31
2019-02-03 22:00:00.000000,A046,40
2019-02-03 23:00:00.000000,A046,48
2019-02-04 00:00:00.000000,A046,56
2019-02-04 01:00:00.000000,A046,49
2019-02-04 02:00:00.000000,A046,58
2019-02-04 03:00:00.000000,A046,65
2019-02-04 04:00:00.000000,A046,70
2019-02-04 05:00:00.000000,A046,70
2019-02-04 06:00:00.000000,A046,73
2019-02-04 07:00:00.000000,A046,77
2019-02-04 08:00:00.000000,A046,88
2019-02-04 09:00:00.000000,A046,90
2019-02-04 10:00:00.000000,A046,82
2019-02-04 11:00:00.000000,A046,78
2019-02-04 12:00:00.000000,A046,71
2019-02-04 13:00:00.000000,A046,65
2019-02-04 14:00:00.000000,A046,57
2019-02-04 15:00:00.000000,A046,50
